comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000159496.15	RGL4	1	1	4	ENST00000290691.10;ENST00000401461.5;ENST00000612432.4;ENST00000615003.4
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000129667.14	RHBDF2	1	1	18	ENST00000313080.8;ENST00000591885.5;ENST00000675367.1;ENST00000878658.1;ENST00000878660.1;ENST00000878661.1;ENST00000878662.1;ENST00000878663.1;ENST00000878664.1;ENST00000878665.1;ENST00000878666.1;ENST00000878667.1;ENST00000878668.1;ENST00000878669.1;ENST00000933648.1;ENST00000933649.1;ENST00000956560.1;ENST00000956561.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000140983.16	RHOT2	1	1	10	ENST00000315082.9;ENST00000697194.1;ENST00000858879.1;ENST00000858880.1;ENST00000858881.1;ENST00000927720.1;ENST00000927721.1;ENST00000927722.1;ENST00000958324.1;ENST00000958325.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000188026.14	RILPL1	1	1	15	ENST00000376874.9;ENST00000636882.1;ENST00000876651.1;ENST00000876652.1;ENST00000876653.1;ENST00000942659.1;ENST00000942660.1;ENST00000942661.1;ENST00000942662.1;ENST00000942663.1;ENST00000942664.1;ENST00000942665.1;ENST00000942666.1;ENST00000942667.1;ENST00000942668.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000204227.6	RING1	1	1	5	ENST00000374656.5;ENST00000869799.1;ENST00000869800.1;ENST00000869802.1;ENST00000930483.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000165799.5	RNASE7	1	1	1	ENST00000298690.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000022840.17	RNF10	1	1	2	ENST00000325954.9;ENST00000413266.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000123091.6	RNF11	1	1	5	ENST00000242719.4;ENST00000856527.1;ENST00000856528.1;ENST00000856529.1;ENST00000963612.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000070423.19	RNF126	1	1	6	ENST00000292363.10;ENST00000868234.1;ENST00000868235.1;ENST00000868236.1;ENST00000921285.1;ENST00000958433.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000170881.6	RNF139	1	1	2	ENST00000303545.4;ENST00000716592.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000166439.7	RNF169	1	1	2	ENST00000299563.5;ENST00000911267.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000173821.20	RNF213	1	1	2	ENST00000508628.6;ENST00000582970.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000099999.16	RNF215	1	1	4	ENST00000382363.8;ENST00000949118.1;ENST00000949119.1;ENST00000949120.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000126106.14	RNF220	1	1	4	ENST00000372242.7;ENST00000372243.7;ENST00000372244.3;ENST00000925767.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000170633.18	RNF34	1	1	9	ENST00000361234.10;ENST00000392464.3;ENST00000392465.7;ENST00000613529.4;ENST00000867130.1;ENST00000867131.1;ENST00000867133.1;ENST00000917689.1;ENST00000964569.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000146083.14	RNF44	1	1	13	ENST00000274811.9;ENST00000506378.2;ENST00000904931.1;ENST00000904932.1;ENST00000904933.1;ENST00000904934.1;ENST00000904935.1;ENST00000904936.1;ENST00000904937.1;ENST00000939391.1;ENST00000939392.1;ENST00000939393.1;ENST00000939394.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000112130.18	RNF8	1	1	12	ENST00000373479.9;ENST00000854574.1;ENST00000854575.1;ENST00000854576.1;ENST00000854577.1;ENST00000918865.1;ENST00000918866.1;ENST00000918867.1;ENST00000918868.1;ENST00000952611.1;ENST00000952612.1;ENST00000952613.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000111880.17	RNGTT	1	1	8	ENST00000369475.7;ENST00000369485.9;ENST00000538899.2;ENST00000923815.1;ENST00000923816.1;ENST00000923817.1;ENST00000923818.1;ENST00000961643.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000023191.18	RNH1	1	1	113	ENST00000354420.7;ENST00000356187.9;ENST00000397604.7;ENST00000397614.5;ENST00000397615.6;ENST00000438658.6;ENST00000533410.5;ENST00000534797.5;ENST00000903633.1;ENST00000903634.1;ENST00000903635.1;ENST00000903636.1;ENST00000903637.1;ENST00000903638.1;ENST00000903639.1;ENST00000903640.1;ENST00000903641.1;ENST00000903642.1;ENST00000903643.1;ENST00000903644.1;ENST00000903645.1;ENST00000903646.1;ENST00000903647.1;ENST00000903648.1;ENST00000903649.1;ENST00000903650.1;ENST00000903651.1;ENST00000903652.1;ENST00000903653.1;ENST00000903654.1;ENST00000903655.1;ENST00000903656.1;ENST00000903657.1;ENST00000903658.1;ENST00000903659.1;ENST00000903660.1;ENST00000903661.1;ENST00000903662.1;ENST00000903663.1;ENST00000903664.1;ENST00000903665.1;ENST00000903666.1;ENST00000903667.1;ENST00000903668.1;ENST00000903669.1;ENST00000903670.1;ENST00000903671.1;ENST00000903672.1;ENST00000903673.1;ENST00000903674.1;ENST00000903675.1;ENST00000903676.1;ENST00000903677.1;ENST00000903678.1;ENST00000903679.1;ENST00000903680.1;ENST00000903681.1;ENST00000940514.1;ENST00000940515.1;ENST00000940516.1;ENST00000940517.1;ENST00000940518.1;ENST00000940519.1;ENST00000940520.1;ENST00000940521.1;ENST00000972464.1;ENST00000972465.1;ENST00000972466.1;ENST00000972467.1;ENST00000972468.1;ENST00000972469.1;ENST00000972470.1;ENST00000972471.1;ENST00000972472.1;ENST00000972473.1;ENST00000972474.1;ENST00000972475.1;ENST00000972476.1;ENST00000972477.1;ENST00000972479.1;ENST00000972480.1;ENST00000972481.1;ENST00000972482.1;ENST00000972483.1;ENST00000972484.1;ENST00000972485.1;ENST00000972486.1;ENST00000972487.1;ENST00000972488.1;ENST00000972489.1;ENST00000972490.1;ENST00000972491.1;ENST00000972492.1;ENST00000972493.1;ENST00000972494.1;ENST00000972495.1;ENST00000972496.1;ENST00000972497.1;ENST00000972498.1;ENST00000972499.1;ENST00000972500.1;ENST00000972501.1;ENST00000972502.1;ENST00000972503.1;ENST00000972504.1;ENST00000972505.1;ENST00000972506.1;ENST00000972507.1;ENST00000972508.1;ENST00000972509.1;ENST00000972510.1;ENST00000972511.1;ENST00000972512.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000101654.19	RNMT	1	1	10	ENST00000262173.7;ENST00000383314.7;ENST00000543302.6;ENST00000589866.5;ENST00000592764.5;ENST00000907443.1;ENST00000907444.1;ENST00000907445.1;ENST00000916360.1;ENST00000916361.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000176393.12	RNPEP	1	1	12	ENST00000295640.9;ENST00000367286.7;ENST00000857425.1;ENST00000857426.1;ENST00000857427.1;ENST00000857428.1;ENST00000857429.1;ENST00000857430.1;ENST00000857431.1;ENST00000934089.1;ENST00000934090.1;ENST00000967255.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000129197.16	RPAIN	1	1	7	ENST00000381208.9;ENST00000381209.8;ENST00000405578.8;ENST00000916148.1;ENST00000916149.1;ENST00000916150.1;ENST00000951885.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000156313.15	RPGR	1	1	6	ENST00000339363.7;ENST00000642395.2;ENST00000644238.1;ENST00000644337.1;ENST00000645032.1;ENST00000647261.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000153574.10	RPIA	1	1	3	ENST00000283646.5;ENST00000871058.1;ENST00000871060.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000142676.15	RPL11	1	1	1	ENST00000933799.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000188846.14	RPL14	1	1	3	ENST00000338970.10;ENST00000396203.7;ENST00000416518.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000063177.14	RPL18	1	1	14	ENST00000549273.5;ENST00000549920.6;ENST00000552588.5;ENST00000901609.1;ENST00000919793.1;ENST00000919794.1;ENST00000919796.1;ENST00000919797.1;ENST00000919798.1;ENST00000919799.1;ENST00000919801.1;ENST00000919802.1;ENST00000919803.1;ENST00000950806.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000122406.15	RPL5	1	1	9	ENST00000370321.8;ENST00000645119.1;ENST00000880515.1;ENST00000880516.1;ENST00000880518.1;ENST00000880519.1;ENST00000933849.1;ENST00000933851.1;ENST00000933854.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163902.13	RPN1	1	1	11	ENST00000296255.8;ENST00000874292.1;ENST00000874293.1;ENST00000874294.1;ENST00000874295.1;ENST00000874296.1;ENST00000916581.1;ENST00000916582.1;ENST00000916583.1;ENST00000916584.1;ENST00000955675.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000118705.19	RPN2	1	1	30	ENST00000237530.11;ENST00000373622.9;ENST00000705448.1;ENST00000892620.1;ENST00000892621.1;ENST00000892622.1;ENST00000892623.1;ENST00000892624.1;ENST00000892626.1;ENST00000892627.1;ENST00000892628.1;ENST00000892629.1;ENST00000892630.1;ENST00000892631.1;ENST00000892633.1;ENST00000892634.1;ENST00000892635.1;ENST00000892636.1;ENST00000892637.1;ENST00000892638.1;ENST00000892639.1;ENST00000892640.1;ENST00000914582.1;ENST00000914583.1;ENST00000914584.1;ENST00000914585.1;ENST00000947422.1;ENST00000947423.1;ENST00000947424.1;ENST00000947425.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000141425.19	RPRD1A	1	1	6	ENST00000357384.8;ENST00000399022.9;ENST00000588737.5;ENST00000590898.5;ENST00000896647.1;ENST00000966876.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000124614.18	RPS10	1	1	1	ENST00000344700.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000138326.22	RPS24	1	1	1	ENST00000913453.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000185088.15	RPS27L	1	1	8	ENST00000330964.10;ENST00000411926.1;ENST00000439025.1;ENST00000455271.5;ENST00000462430.5;ENST00000635699.1;ENST00000879550.1;ENST00000935562.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000175634.16	RPS6KB2	1	1	7	ENST00000312629.10;ENST00000875116.1;ENST00000875117.1;ENST00000875118.1;ENST00000925337.1;ENST00000925338.1;ENST00000942409.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000171863.16	RPS7	1	1	22	ENST00000403564.5;ENST00000406376.1;ENST00000407445.8;ENST00000462576.5;ENST00000645674.2;ENST00000646909.1;ENST00000905977.1;ENST00000920288.1;ENST00000920289.1;ENST00000920290.1;ENST00000920291.1;ENST00000920292.1;ENST00000920293.1;ENST00000920295.1;ENST00000920296.1;ENST00000920297.1;ENST00000920299.1;ENST00000920300.1;ENST00000920301.1;ENST00000920306.1;ENST00000920307.1;ENST00000920308.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000160208.13	RRP1B	1	1	1	ENST00000340648.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000048649.14	RSF1	1	1	1	ENST00000308488.11
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000171490.14	RSL1D1	1	1	6	ENST00000571133.6;ENST00000898748.1;ENST00000898749.1;ENST00000927449.1;ENST00000927450.1;ENST00000945286.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000137876.12	RSL24D1	1	1	8	ENST00000260443.9;ENST00000562895.2;ENST00000569386.2;ENST00000677147.1;ENST00000677172.1;ENST00000677730.1;ENST00000677989.1;ENST00000932316.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000111011.19	RSRC2	1	1	6	ENST00000331738.12;ENST00000868444.1;ENST00000868445.1;ENST00000868446.1;ENST00000868447.1;ENST00000868448.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000117616.19	RSRP1	1	1	6	ENST00000243189.12;ENST00000431849.3;ENST00000879800.1;ENST00000879801.1;ENST00000879802.1;ENST00000917616.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000026036.23	RTEL1	1	1	20	ENST00000318100.9;ENST00000360203.11;ENST00000370018.7;ENST00000492259.6;ENST00000508582.7;ENST00000897316.1;ENST00000897317.1;ENST00000935985.1;ENST00000935986.1;ENST00000935987.1;ENST00000935988.1;ENST00000935989.1;ENST00000935990.1;ENST00000935991.1;ENST00000935992.1;ENST00000935993.1;ENST00000962500.1;ENST00000962501.1;ENST00000962502.1;ENST00000962503.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000258366.13	RTEL1-TNFRSF6B	1	1	20	ENST00000318100.9;ENST00000360203.11;ENST00000370018.7;ENST00000492259.6;ENST00000508582.7;ENST00000897316.1;ENST00000897317.1;ENST00000935985.1;ENST00000935986.1;ENST00000935987.1;ENST00000935988.1;ENST00000935989.1;ENST00000935990.1;ENST00000935991.1;ENST00000935992.1;ENST00000935993.1;ENST00000962500.1;ENST00000962501.1;ENST00000962502.1;ENST00000962503.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163993.7	S100P	1	1	1	ENST00000296370.4
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000142230.14	SAE1	1	1	2	ENST00000924102.1;ENST00000924104.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000103449.14	SALL1	1	1	7	ENST00000251020.9;ENST00000440970.6;ENST00000566102.1;ENST00000685868.1;ENST00000690502.1;ENST00000884629.1;ENST00000911277.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000141858.12	SAMD1	1	1	1	ENST00000533683.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000179134.17	SAMD4B	1	1	12	ENST00000314471.10;ENST00000598913.5;ENST00000610417.5;ENST00000863006.1;ENST00000863007.1;ENST00000863008.1;ENST00000863009.1;ENST00000936210.1;ENST00000936211.1;ENST00000936212.1;ENST00000936213.1;ENST00000961383.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000136715.20	SAP130	1	1	34	ENST00000259234.10;ENST00000259235.7;ENST00000357702.9;ENST00000643581.2;ENST00000866430.1;ENST00000866431.1;ENST00000866432.1;ENST00000866433.1;ENST00000866434.1;ENST00000866435.1;ENST00000866436.1;ENST00000866437.1;ENST00000866438.1;ENST00000866439.1;ENST00000866440.1;ENST00000866441.1;ENST00000866442.1;ENST00000866443.1;ENST00000866444.1;ENST00000866445.1;ENST00000866446.1;ENST00000866447.1;ENST00000866448.1;ENST00000866449.1;ENST00000866450.1;ENST00000866451.1;ENST00000866452.1;ENST00000934352.1;ENST00000934353.1;ENST00000934354.1;ENST00000934355.1;ENST00000934356.1;ENST00000934357.1;ENST00000972237.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000164105.5	SAP30	1	1	2	ENST00000296504.4;ENST00000932477.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000257390.5	SARNP	1	1	9	ENST00000336133.8;ENST00000546837.5;ENST00000552080.1;ENST00000851216.1;ENST00000851217.1;ENST00000918853.1;ENST00000918854.1;ENST00000918855.1;ENST00000918858.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000075856.13	SART3	1	1	16	ENST00000228284.8;ENST00000431469.6;ENST00000546611.1;ENST00000546815.6;ENST00000901888.1;ENST00000901889.1;ENST00000901890.1;ENST00000901891.1;ENST00000901892.1;ENST00000901893.1;ENST00000929722.1;ENST00000929723.1;ENST00000929724.1;ENST00000929725.1;ENST00000929726.1;ENST00000963654.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000130066.17	SAT1	1	1	1	ENST00000379270.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000139218.19	SCAF11	1	1	3	ENST00000369367.8;ENST00000465950.5;ENST00000549162.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000213079.11	SCAF8	1	1	3	ENST00000367186.7;ENST00000913266.1;ENST00000913267.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000198794.13	SCAMP5	1	1	11	ENST00000361900.10;ENST00000425597.8;ENST00000562212.5;ENST00000872262.1;ENST00000872263.1;ENST00000872264.1;ENST00000872265.1;ENST00000872266.1;ENST00000912842.1;ENST00000912848.1;ENST00000912850.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000168077.15	SCARA3	1	1	9	ENST00000301904.4;ENST00000337221.8;ENST00000890601.1;ENST00000890602.1;ENST00000890603.1;ENST00000890604.1;ENST00000890606.1;ENST00000890608.1;ENST00000970378.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000099194.7	SCD	1	1	6	ENST00000370355.3;ENST00000884319.1;ENST00000884320.1;ENST00000884321.1;ENST00000884322.1;ENST00000911677.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000132330.19	SCLY	1	1	5	ENST00000254663.12;ENST00000651534.1;ENST00000904188.1;ENST00000904190.1;ENST00000904191.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000010803.19	SCMH1	1	1	14	ENST00000326197.11;ENST00000337495.9;ENST00000372595.5;ENST00000372596.5;ENST00000372597.5;ENST00000695335.1;ENST00000695336.1;ENST00000850938.1;ENST00000906276.1;ENST00000936334.1;ENST00000949693.1;ENST00000949694.1;ENST00000949695.1;ENST00000949697.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000144285.24	SCN1A	1	1	10	ENST00000303395.9;ENST00000375405.7;ENST00000409050.2;ENST00000635750.1;ENST00000635776.1;ENST00000637988.1;ENST00000640036.1;ENST00000641575.1;ENST00000674923.1;ENST00000713692.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000115884.12	SDC1	1	1	6	ENST00000254351.9;ENST00000381150.5;ENST00000852541.1;ENST00000852542.1;ENST00000917369.1;ENST00000970834.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000286001.1	SDHA	1	1	31	ENST00000264932.11;ENST00000504309.5;ENST00000510361.5;ENST00000651543.1;ENST00000874233.1;ENST00000874234.1;ENST00000874235.1;ENST00000874236.1;ENST00000874237.1;ENST00000874238.1;ENST00000874239.1;ENST00000874240.1;ENST00000874241.1;ENST00000874242.1;ENST00000874243.1;ENST00000874244.1;ENST00000874245.1;ENST00000874246.1;ENST00000874247.1;ENST00000874248.1;ENST00000925263.1;ENST00000952707.1;ENST00000952708.1;ENST00000952709.1;ENST00000952710.1;ENST00000952711.1;ENST00000952712.1;ENST00000952713.1;ENST00000952714.1;ENST00000952715.1;ENST00000952716.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000167985.9	SDHAF2	1	1	1	ENST00000713963.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000058262.12	SEC61A1	1	1	8	ENST00000243253.8;ENST00000424880.2;ENST00000464451.5;ENST00000481210.6;ENST00000699267.1;ENST00000699273.1;ENST00000881449.1;ENST00000937479.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000132432.15	SEC61G	1	1	21	ENST00000352861.9;ENST00000395535.7;ENST00000415949.5;ENST00000450622.1;ENST00000873613.1;ENST00000873614.1;ENST00000873615.1;ENST00000873616.1;ENST00000916373.1;ENST00000916374.1;ENST00000916375.1;ENST00000916376.1;ENST00000916377.1;ENST00000916378.1;ENST00000916379.1;ENST00000916380.1;ENST00000916381.1;ENST00000916382.1;ENST00000916383.1;ENST00000916384.1;ENST00000946003.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000071537.15	SEL1L	1	1	12	ENST00000336735.9;ENST00000870906.1;ENST00000870907.1;ENST00000870908.1;ENST00000870909.1;ENST00000953128.1;ENST00000953129.1;ENST00000953131.1;ENST00000953132.1;ENST00000953133.1;ENST00000953134.1;ENST00000953135.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000180096.13	SEPTIN1	1	1	2	ENST00000321367.8;ENST00000652617.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000186522.16	SEPTIN10	1	1	2	ENST00000356688.8;ENST00000437928.5
