comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000165138.19	ANKS6	1	1	4	ENST00000353234.5;ENST00000375019.6;ENST00000927508.1;ENST00000941017.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000177119.18	ANO6	1	1	10	ENST00000320560.13;ENST00000423947.7;ENST00000425752.6;ENST00000441606.2;ENST00000679426.1;ENST00000680498.1;ENST00000681156.1;ENST00000681817.1;ENST00000909151.1;ENST00000968804.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000074855.11	ANO8	1	1	2	ENST00000159087.7;ENST00000630631.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000136938.10	ANP32B	1	1	10	ENST00000339399.5;ENST00000903803.1;ENST00000903804.1;ENST00000903805.1;ENST00000903806.1;ENST00000913152.1;ENST00000913153.1;ENST00000913154.1;ENST00000941386.1;ENST00000941387.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000182718.19	ANXA2	1	1	53	ENST00000332680.8;ENST00000396024.7;ENST00000421017.6;ENST00000451270.7;ENST00000557906.6;ENST00000558558.6;ENST00000558985.6;ENST00000559113.6;ENST00000559780.6;ENST00000559818.6;ENST00000559956.6;ENST00000560468.6;ENST00000677968.1;ENST00000678061.1;ENST00000678450.1;ENST00000678870.1;ENST00000679109.1;ENST00000861991.1;ENST00000861992.1;ENST00000861993.1;ENST00000861994.1;ENST00000861995.1;ENST00000861996.1;ENST00000861997.1;ENST00000861998.1;ENST00000861999.1;ENST00000862000.1;ENST00000862001.1;ENST00000862002.1;ENST00000862003.1;ENST00000862004.1;ENST00000862005.1;ENST00000862006.1;ENST00000862007.1;ENST00000862008.1;ENST00000862009.1;ENST00000911891.1;ENST00000911892.1;ENST00000911893.1;ENST00000971922.1;ENST00000971923.1;ENST00000971924.1;ENST00000971925.1;ENST00000971926.1;ENST00000971927.1;ENST00000971928.1;ENST00000971929.1;ENST00000971930.1;ENST00000971931.1;ENST00000971932.1;ENST00000971933.1;ENST00000971934.1;ENST00000971935.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000196975.17	ANXA4	1	1	40	ENST00000394295.6;ENST00000892545.1;ENST00000892547.1;ENST00000892549.1;ENST00000892551.1;ENST00000892553.1;ENST00000892555.1;ENST00000892557.1;ENST00000892559.1;ENST00000892561.1;ENST00000892562.1;ENST00000892563.1;ENST00000892564.1;ENST00000892565.1;ENST00000892566.1;ENST00000892567.1;ENST00000892568.1;ENST00000892571.1;ENST00000892572.1;ENST00000892573.1;ENST00000892574.1;ENST00000892575.1;ENST00000892576.1;ENST00000892577.1;ENST00000892578.1;ENST00000892580.1;ENST00000892581.1;ENST00000892582.1;ENST00000892583.1;ENST00000892584.1;ENST00000892585.1;ENST00000892586.1;ENST00000892587.1;ENST00000892588.1;ENST00000892589.1;ENST00000892590.1;ENST00000892591.1;ENST00000939479.1;ENST00000955420.1;ENST00000955421.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000197043.16	ANXA6	1	1	25	ENST00000354546.10;ENST00000523714.5;ENST00000700367.1;ENST00000893677.1;ENST00000893678.1;ENST00000893679.1;ENST00000893680.1;ENST00000893681.1;ENST00000893683.1;ENST00000893684.1;ENST00000893685.1;ENST00000893686.1;ENST00000893687.1;ENST00000893688.1;ENST00000893689.1;ENST00000893690.1;ENST00000893693.1;ENST00000935749.1;ENST00000941434.1;ENST00000941435.1;ENST00000941436.1;ENST00000941437.1;ENST00000941438.1;ENST00000941439.1;ENST00000941440.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000072958.10	AP1M1	1	1	10	ENST00000291439.8;ENST00000444449.6;ENST00000590756.5;ENST00000908208.1;ENST00000908210.1;ENST00000908211.1;ENST00000908213.1;ENST00000918451.1;ENST00000955723.1;ENST00000955724.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000182287.16	AP1S2	1	1	8	ENST00000329235.6;ENST00000380291.5;ENST00000450644.2;ENST00000545766.7;ENST00000672987.1;ENST00000879494.1;ENST00000879495.1;ENST00000944531.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000196961.14	AP2A1	1	1	4	ENST00000354293.10;ENST00000359032.10;ENST00000938965.1;ENST00000955907.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000183020.16	AP2A2	1	1	9	ENST00000332231.9;ENST00000448903.7;ENST00000860665.1;ENST00000860666.1;ENST00000860667.1;ENST00000860668.1;ENST00000860669.1;ENST00000916663.1;ENST00000947238.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000134262.16	AP4B1	1	1	23	ENST00000256658.8;ENST00000369564.6;ENST00000369569.6;ENST00000369571.3;ENST00000713590.1;ENST00000713645.1;ENST00000863121.1;ENST00000863122.1;ENST00000863123.1;ENST00000863124.1;ENST00000863126.1;ENST00000863127.1;ENST00000863128.1;ENST00000863130.1;ENST00000863132.1;ENST00000935535.1;ENST00000935536.1;ENST00000935538.1;ENST00000935539.1;ENST00000935541.1;ENST00000935543.1;ENST00000970396.1;ENST00000970397.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000254470.4	AP5B1	1	1	2	ENST00000532090.3;ENST00000893259.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000242802.10	AP5Z1	1	1	13	ENST00000649063.2;ENST00000865634.1;ENST00000865635.1;ENST00000865636.1;ENST00000913390.1;ENST00000963389.1;ENST00000963390.1;ENST00000963391.1;ENST00000963392.1;ENST00000963393.1;ENST00000963394.1;ENST00000963395.1;ENST00000963396.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000120868.16	APAF1	1	1	10	ENST00000357310.5;ENST00000359972.6;ENST00000547045.5;ENST00000549007.1;ENST00000550527.5;ENST00000551964.6;ENST00000715693.1;ENST00000926070.1;ENST00000926071.1;ENST00000953702.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000149089.14	APIP	1	1	11	ENST00000395787.4;ENST00000901543.1;ENST00000901544.1;ENST00000901545.1;ENST00000901546.1;ENST00000937716.1;ENST00000937717.1;ENST00000937718.1;ENST00000937719.1;ENST00000965075.1;ENST00000965076.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000244509.5	APOBEC3C	1	1	2	ENST00000361441.5;ENST00000869067.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000137074.21	APTX	1	1	20	ENST00000309615.8;ENST00000379813.7;ENST00000379817.7;ENST00000379819.6;ENST00000379825.7;ENST00000436040.7;ENST00000463596.6;ENST00000468275.6;ENST00000476858.6;ENST00000477119.2;ENST00000672438.1;ENST00000673248.1;ENST00000673416.1;ENST00000868582.1;ENST00000868583.1;ENST00000868584.1;ENST00000868585.1;ENST00000916450.1;ENST00000969748.1;ENST00000969749.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000168374.12	ARF4	1	1	5	ENST00000303436.11;ENST00000896579.1;ENST00000896580.1;ENST00000922177.1;ENST00000948644.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000004059.12	ARF5	1	1	5	ENST00000000233.10;ENST00000864451.1;ENST00000864452.1;ENST00000934467.1;ENST00000934468.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000101246.21	ARFRP1	1	1	22	ENST00000607873.1;ENST00000612157.4;ENST00000612256.4;ENST00000618838.4;ENST00000619493.4;ENST00000622789.5;ENST00000878281.1;ENST00000878282.1;ENST00000878283.1;ENST00000878284.1;ENST00000878285.1;ENST00000878286.1;ENST00000878287.1;ENST00000915676.1;ENST00000915677.1;ENST00000964412.1;ENST00000964413.1;ENST00000964414.1;ENST00000964415.1;ENST00000964416.1;ENST00000964417.1;ENST00000964418.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000118520.17	ARG1	1	1	11	ENST00000356962.2;ENST00000368087.8;ENST00000672233.1;ENST00000673427.1;ENST00000875750.1;ENST00000875751.1;ENST00000875752.1;ENST00000875753.1;ENST00000875754.1;ENST00000875755.1;ENST00000875756.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000175220.13	ARHGAP1	1	1	15	ENST00000311956.9;ENST00000873834.1;ENST00000873835.1;ENST00000873836.1;ENST00000873837.1;ENST00000873838.1;ENST00000873839.1;ENST00000873840.1;ENST00000917227.1;ENST00000917228.1;ENST00000917229.1;ENST00000917230.1;ENST00000917231.1;ENST00000970419.1;ENST00000970420.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000047648.23	ARHGAP6	1	1	5	ENST00000303025.10;ENST00000337414.9;ENST00000380718.1;ENST00000380736.5;ENST00000657361.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000104728.17	ARHGEF10	1	1	1	ENST00000926735.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000179361.19	ARID3B	1	1	9	ENST00000346246.10;ENST00000622429.1;ENST00000918002.1;ENST00000918003.1;ENST00000918004.1;ENST00000918005.1;ENST00000918006.1;ENST00000918007.1;ENST00000918008.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000120805.15	ARL1	1	1	5	ENST00000261636.13;ENST00000536227.5;ENST00000551671.5;ENST00000551828.5;ENST00000872694.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000152219.7	ARL14EP	1	1	6	ENST00000282032.4;ENST00000530909.2;ENST00000862264.1;ENST00000862265.1;ENST00000918202.1;ENST00000918203.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000185305.12	ARL15	1	1	2	ENST00000502271.5;ENST00000504924.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000162980.18	ARL5A	1	1	4	ENST00000295087.13;ENST00000428992.3;ENST00000899623.1;ENST00000899624.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000182196.15	ARL6IP4	1	1	50	ENST00000315580.10;ENST00000392435.7;ENST00000426960.6;ENST00000439686.6;ENST00000453766.7;ENST00000454885.6;ENST00000456762.3;ENST00000543566.6;ENST00000853809.1;ENST00000853810.1;ENST00000853812.1;ENST00000853813.1;ENST00000853814.1;ENST00000853815.1;ENST00000853818.1;ENST00000853819.1;ENST00000853820.1;ENST00000853822.1;ENST00000853824.1;ENST00000853826.1;ENST00000853827.1;ENST00000853829.1;ENST00000853830.1;ENST00000853832.1;ENST00000853833.1;ENST00000853834.1;ENST00000853835.1;ENST00000853838.1;ENST00000853841.1;ENST00000853844.1;ENST00000853845.1;ENST00000853846.1;ENST00000853850.1;ENST00000853852.1;ENST00000853853.1;ENST00000853854.1;ENST00000853855.1;ENST00000925030.1;ENST00000925031.1;ENST00000925032.1;ENST00000925033.1;ENST00000925034.1;ENST00000925037.1;ENST00000925039.1;ENST00000925040.1;ENST00000962562.1;ENST00000962563.1;ENST00000962565.1;ENST00000962566.1;ENST00000962567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000177917.12	ARL6IP6	1	1	4	ENST00000326446.10;ENST00000686080.1;ENST00000687504.1;ENST00000692399.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000164096.14	ARLN	1	1	4	ENST00000399075.6;ENST00000504110.2;ENST00000909938.1;ENST00000926551.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000104442.11	ARMC1	1	1	10	ENST00000276569.8;ENST00000890414.1;ENST00000890415.1;ENST00000890416.1;ENST00000890417.1;ENST00000939403.1;ENST00000971599.1;ENST00000971600.1;ENST00000971601.1;ENST00000971602.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000170632.15	ARMC10	1	1	37	ENST00000323716.8;ENST00000425331.5;ENST00000428183.6;ENST00000441711.6;ENST00000454559.5;ENST00000541300.5;ENST00000873928.1;ENST00000873929.1;ENST00000873930.1;ENST00000873931.1;ENST00000873932.1;ENST00000873933.1;ENST00000873934.1;ENST00000873935.1;ENST00000873936.1;ENST00000873937.1;ENST00000873938.1;ENST00000873939.1;ENST00000873940.1;ENST00000873941.1;ENST00000873942.1;ENST00000873943.1;ENST00000873944.1;ENST00000873945.1;ENST00000873946.1;ENST00000873947.1;ENST00000873948.1;ENST00000873950.1;ENST00000873951.1;ENST00000873952.1;ENST00000918992.1;ENST00000918993.1;ENST00000966197.1;ENST00000966198.1;ENST00000966199.1;ENST00000966200.1;ENST00000966201.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000241685.11	ARPC1A	1	1	13	ENST00000262942.10;ENST00000638617.1;ENST00000899458.1;ENST00000899460.1;ENST00000899461.1;ENST00000899462.1;ENST00000899463.1;ENST00000937327.1;ENST00000937328.1;ENST00000960463.1;ENST00000960464.1;ENST00000960465.1;ENST00000960466.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000163466.17	ARPC2	1	1	17	ENST00000295685.14;ENST00000315717.10;ENST00000856664.1;ENST00000856665.1;ENST00000856666.1;ENST00000856667.1;ENST00000856670.1;ENST00000856673.1;ENST00000856674.1;ENST00000912996.1;ENST00000912997.1;ENST00000943695.1;ENST00000943696.1;ENST00000943697.1;ENST00000943698.1;ENST00000943699.1;ENST00000943701.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000113369.9	ARRDC3	1	1	1	ENST00000265138.4
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000140450.10	ARRDC4	1	1	5	ENST00000268042.7;ENST00000885035.1;ENST00000885036.1;ENST00000885037.1;ENST00000946276.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000088280.22	ASAP3	1	1	10	ENST00000336689.8;ENST00000437606.6;ENST00000711427.1;ENST00000857995.1;ENST00000857996.1;ENST00000857997.1;ENST00000931115.1;ENST00000948795.1;ENST00000948796.1;ENST00000948797.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000169696.17	ASPSCR1	1	1	11	ENST00000306729.11;ENST00000306739.9;ENST00000581647.5;ENST00000889825.1;ENST00000889826.1;ENST00000889827.1;ENST00000889828.1;ENST00000889829.1;ENST00000889830.1;ENST00000911386.1;ENST00000948950.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000166669.15	ATF7IP2	1	1	15	ENST00000324570.9;ENST00000356427.2;ENST00000396559.5;ENST00000396560.6;ENST00000562102.6;ENST00000876243.1;ENST00000876244.1;ENST00000876245.1;ENST00000876246.1;ENST00000876247.1;ENST00000914621.1;ENST00000914622.1;ENST00000914623.1;ENST00000914624.1;ENST00000950976.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000175224.18	ATG13	1	1	77	ENST00000359513.8;ENST00000524625.5;ENST00000526508.5;ENST00000528494.5;ENST00000529655.5;ENST00000530500.5;ENST00000683050.1;ENST00000890924.1;ENST00000890925.1;ENST00000890926.1;ENST00000890927.1;ENST00000890928.1;ENST00000890929.1;ENST00000890930.1;ENST00000890931.1;ENST00000890932.1;ENST00000890933.1;ENST00000890934.1;ENST00000890935.1;ENST00000890936.1;ENST00000890937.1;ENST00000890938.1;ENST00000890939.1;ENST00000890940.1;ENST00000890941.1;ENST00000890942.1;ENST00000890943.1;ENST00000890944.1;ENST00000890945.1;ENST00000890946.1;ENST00000890947.1;ENST00000890948.1;ENST00000890949.1;ENST00000890950.1;ENST00000890951.1;ENST00000890952.1;ENST00000890953.1;ENST00000890954.1;ENST00000890955.1;ENST00000890956.1;ENST00000890957.1;ENST00000890958.1;ENST00000890959.1;ENST00000890960.1;ENST00000890961.1;ENST00000890962.1;ENST00000890963.1;ENST00000934000.1;ENST00000934001.1;ENST00000934002.1;ENST00000934003.1;ENST00000934004.1;ENST00000934006.1;ENST00000934007.1;ENST00000934008.1;ENST00000934009.1;ENST00000934010.1;ENST00000934011.1;ENST00000934012.1;ENST00000934013.1;ENST00000934014.1;ENST00000934015.1;ENST00000934016.1;ENST00000959950.1;ENST00000959951.1;ENST00000959952.1;ENST00000959953.1;ENST00000959954.1;ENST00000959955.1;ENST00000959956.1;ENST00000959957.1;ENST00000959958.1;ENST00000959959.1;ENST00000959960.1;ENST00000959961.1;ENST00000959962.1;ENST00000959963.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000168010.12	ATG16L2	1	1	9	ENST00000321297.10;ENST00000867652.1;ENST00000867653.1;ENST00000914046.1;ENST00000914047.1;ENST00000949594.1;ENST00000949595.1;ENST00000949596.1;ENST00000949597.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000168397.18	ATG4B	1	1	16	ENST00000402096.5;ENST00000404914.8;ENST00000405546.7;ENST00000419606.6;ENST00000902605.1;ENST00000902606.1;ENST00000902607.1;ENST00000902608.1;ENST00000902609.1;ENST00000902610.1;ENST00000902611.1;ENST00000929774.1;ENST00000929775.1;ENST00000951473.1;ENST00000951475.1;ENST00000951476.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000197548.14	ATG7	1	1	20	ENST00000354449.7;ENST00000354956.9;ENST00000446450.6;ENST00000685771.1;ENST00000693202.1;ENST00000891229.1;ENST00000891230.1;ENST00000891231.1;ENST00000891232.1;ENST00000891233.1;ENST00000891234.1;ENST00000891235.1;ENST00000891236.1;ENST00000911854.1;ENST00000911855.1;ENST00000911856.1;ENST00000968354.1;ENST00000968355.1;ENST00000968356.1;ENST00000968357.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000166454.11	ATMIN	1	1	4	ENST00000299575.5;ENST00000564241.5;ENST00000566488.1;ENST00000946484.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000074370.20	ATP2A3	1	1	1	ENST00000905324.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000124172.11	ATP5F1E	1	1	4	ENST00000243997.8;ENST00000395659.1;ENST00000395663.1;ENST00000930425.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130770.19	ATP5IF1	1	1	7	ENST00000335514.10;ENST00000465645.1;ENST00000468425.2;ENST00000497986.5;ENST00000922358.1;ENST00000922359.1;ENST00000922360.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000159199.15	ATP5MC1	1	1	15	ENST00000355938.9;ENST00000393366.7;ENST00000503641.5;ENST00000514808.5;ENST00000873686.1;ENST00000873687.1;ENST00000873688.1;ENST00000938818.1;ENST00000938819.1;ENST00000938820.1;ENST00000938821.1;ENST00000938823.1;ENST00000938824.1;ENST00000938825.1;ENST00000938826.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000135390.22	ATP5MC2	1	1	30	ENST00000338662.6;ENST00000394349.9;ENST00000549164.5;ENST00000549748.2;ENST00000552242.5;ENST00000673498.1;ENST00000894451.1;ENST00000894452.1;ENST00000894453.1;ENST00000894454.1;ENST00000894455.1;ENST00000894456.1;ENST00000894457.1;ENST00000894458.1;ENST00000894459.1;ENST00000936908.1;ENST00000936909.1;ENST00000936910.1;ENST00000936911.1;ENST00000936912.1;ENST00000936913.1;ENST00000936914.1;ENST00000936915.1;ENST00000936916.1;ENST00000936917.1;ENST00000947896.1;ENST00000947897.1;ENST00000947898.1;ENST00000947899.1;ENST00000947900.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000154518.11	ATP5MC3	1	1	13	ENST00000284727.9;ENST00000392541.3;ENST00000409194.5;ENST00000877858.1;ENST00000877859.1;ENST00000877860.1;ENST00000877861.1;ENST00000937346.1;ENST00000937347.1;ENST00000937348.1;ENST00000937349.1;ENST00000937350.1;ENST00000941362.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000106246.19	ATP5MF-PTCD1	1	1	11	ENST00000292478.9;ENST00000413834.5;ENST00000910799.1;ENST00000910800.1;ENST00000910801.1;ENST00000926564.1;ENST00000926566.1;ENST00000926567.1;ENST00000926568.1;ENST00000926569.1;ENST00000926570.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000167283.10	ATP5MG	1	1	9	ENST00000300688.8;ENST00000533172.5;ENST00000649464.1;ENST00000688882.1;ENST00000689460.1;ENST00000690793.1;ENST00000856737.1;ENST00000856738.1;ENST00000917010.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000185883.13	ATP6V0C	1	1	3	ENST00000330398.9;ENST00000569317.1;ENST00000930102.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000155097.13	ATP6V1C1	1	1	9	ENST00000395862.7;ENST00000518738.2;ENST00000518857.5;ENST00000521514.5;ENST00000897219.1;ENST00000937666.1;ENST00000954069.1;ENST00000954070.1;ENST00000954071.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000128524.5	ATP6V1F	1	1	2	ENST00000249289.5;ENST00000492758.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000150756.15	ATPSCKMT	1	1	4	ENST00000280330.12;ENST00000510047.5;ENST00000511437.6;ENST00000932928.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000088812.19	ATRN	1	1	3	ENST00000262919.10;ENST00000446916.2;ENST00000928835.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000224470.10	ATXN1L	1	1	5	ENST00000427980.7;ENST00000683775.1;ENST00000914247.1;ENST00000914248.1;ENST00000956037.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000066427.26	ATXN3	1	1	8	ENST00000340660.10;ENST00000393287.9;ENST00000429774.6;ENST00000502250.5;ENST00000503767.5;ENST00000545170.5;ENST00000644486.2;ENST00000860909.1
