comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086770	chr17	41689775	41689794	CDS	ENSG00000173812.12	EIF1	ENST00000469257.2;ENST00000591776.5;ENST00000940543.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086772	chr17	41690088	41690191	CDS	ENSG00000173812.12	EIF1	ENST00000469257.2;ENST00000591776.5;ENST00000940543.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086826	chr17	42114891	42114893	CDS	ENSG00000108773.12	KAT2A	ENST00000225916.10;ENST00000873169.1;ENST00000873170.1;ENST00000873171.1;ENST00000873172.1;ENST00000873173.1;ENST00000873174.1;ENST00000873175.1;ENST00000873176.1;ENST00000873177.1;ENST00000915289.1;ENST00000963387.1;ENST00000963388.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086878	chr17	42338720	42338762	CDS	ENSG00000168610.18	STAT3	ENST00000264657.10;ENST00000389272.7;ENST00000404395.3;ENST00000585517.5;ENST00000588969.5;ENST00000677002.1;ENST00000677030.1;ENST00000677152.1;ENST00000677421.1;ENST00000677442.1;ENST00000677479.1;ENST00000677603.1;ENST00000677723.1;ENST00000678043.1;ENST00000678044.1;ENST00000678048.1;ENST00000678535.1;ENST00000678572.1;ENST00000678674.1;ENST00000678792.1;ENST00000678827.1;ENST00000678905.1;ENST00000678906.1;ENST00000678913.1;ENST00000678960.1;ENST00000679014.1;ENST00000679166.1;ENST00000679185.1;ENST00000715205.1;ENST00000858552.1;ENST00000858553.1;ENST00000858554.1;ENST00000858555.1;ENST00000858556.1;ENST00000858557.1;ENST00000858558.1;ENST00000858559.1;ENST00000858560.1;ENST00000858561.1;ENST00000858562.1;ENST00000922763.1;ENST00000922764.1;ENST00000922765.1;ENST00000922766.1;ENST00000922767.1;ENST00000922768.1;ENST00000922769.1;ENST00000922770.1;ENST00000943782.1;ENST00000943783.1;ENST00000943784.1;ENST00000943785.1;ENST00000943786.1;ENST00000943787.1;ENST00000943788.1;ENST00000943789.1;ENST00000943790.1;ENST00000943791.1;ENST00000943792.1;ENST00000943793.1;ENST00000943794.1;ENST00000943795.1;ENST00000943796.1;ENST00000943797.1;ENST00000943798.1;ENST00000943799.1;ENST00000943800.1;ENST00000943801.1;ENST00000943802.1;ENST00000943803.1;ENST00000943804.1;ENST00000943805.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086903	chr17	42495030	42495078	CDS	ENSG00000033627.19	ATP6V0A1	ENST00000264649.10;ENST00000343619.9;ENST00000393829.6;ENST00000537728.5;ENST00000544137.5;ENST00000585525.5;ENST00000586201.6;ENST00000588138.2;ENST00000592324.2;ENST00000703888.1;ENST00000703893.1;ENST00000703897.1;ENST00000703898.1;ENST00000703900.1;ENST00000703901.1;ENST00000703902.1;ENST00000874939.1;ENST00000874940.1;ENST00000874941.1;ENST00000874943.1;ENST00000874944.1;ENST00000874947.1;ENST00000874948.1;ENST00000937356.1;ENST00000937357.1;ENST00000970983.1;ENST00000970984.1;ENST00000970985.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086913	chr17	42538333	42538372	CDS	ENSG00000108784.11	NAGLU	ENST00000225927.7;ENST00000904921.1;ENST00000933285.1;ENST00000963429.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086915	chr17	42565472	42565555	CDS	ENSG00000068120.15	COASY	ENST00000393818.3;ENST00000421097.6;ENST00000590958.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086946	chr17	42784026	42784063	CDS	ENSG00000126562.18	WNK4	ENST00000246914.10;ENST00000871309.1;ENST00000871310.1;ENST00000871311.1;ENST00000871312.1;ENST00000871313.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086957	chr17	42838126	42838215	CDS	ENSG00000131467.13	PSME3	ENST00000293362.7;ENST00000441946.6;ENST00000541124.5;ENST00000545225.5;ENST00000590720.6;ENST00000592169.2;ENST00000905283.1;ENST00000905284.1;ENST00000933469.1;ENST00000933470.1;ENST00000933472.1;ENST00000968130.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086962	chr17	42955957	42956002	CDS	ENSG00000108825.18	AARSD1	ENST00000360221.8;ENST00000409103.5;ENST00000409399.6;ENST00000421990.7;ENST00000427569.7;ENST00000871338.1;ENST00000871339.1;ENST00000871340.1;ENST00000871341.1;ENST00000871343.1;ENST00000871344.1;ENST00000871345.1;ENST00000935094.1;ENST00000935096.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086962	chr17	42955957	42956002	CDS	ENSG00000266967.8	PTGES3L-AARSD1	ENST00000360221.8;ENST00000409103.5;ENST00000409399.6;ENST00000421990.7;ENST00000427569.7;ENST00000871338.1;ENST00000871339.1;ENST00000871340.1;ENST00000871341.1;ENST00000871343.1;ENST00000871344.1;ENST00000871345.1;ENST00000935094.1;ENST00000935096.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0086977	chr17	43000066	43000103	CDS	ENSG00000131469.16	RPL27	ENST00000253788.12;ENST00000589037.5;ENST00000589913.6;ENST00000905376.1;ENST00000905377.1;ENST00000911439.1;ENST00000911440.1;ENST00000911442.1;ENST00000911443.1;ENST00000911444.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087012	chr17	43180798	43180812	CDS	ENSG00000188554.16	NBR1	ENST00000341165.10;ENST00000542611.5;ENST00000589872.1;ENST00000590996.6;ENST00000902839.1;ENST00000902840.1;ENST00000902841.1;ENST00000902842.1;ENST00000928838.1;ENST00000955656.1;ENST00000955657.1;ENST00000955658.1;ENST00000955659.1;ENST00000955660.1;ENST00000955661.1;ENST00000955662.1;ENST00000955663.1;ENST00000955664.1;ENST00000955665.1;ENST00000955666.1;ENST00000955667.1;ENST00000955668.1;ENST00000955669.1;ENST00000955670.1;ENST00000955671.1;ENST00000955673.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087017	chr17	43197025	43197060	CDS	ENSG00000188554.16	NBR1	ENST00000341165.10;ENST00000542611.5;ENST00000589872.1;ENST00000590996.6;ENST00000902839.1;ENST00000902840.1;ENST00000902841.1;ENST00000902842.1;ENST00000928838.1;ENST00000955656.1;ENST00000955657.1;ENST00000955658.1;ENST00000955659.1;ENST00000955660.1;ENST00000955661.1;ENST00000955664.1;ENST00000955665.1;ENST00000955666.1;ENST00000955667.1;ENST00000955668.1;ENST00000955669.1;ENST00000955670.1;ENST00000955671.1;ENST00000955672.1;ENST00000955673.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087028	chr17	43528669	43528708	CDS	ENSG00000175832.14	ETV4	ENST00000319349.10;ENST00000393664.6;ENST00000538265.5;ENST00000545089.5;ENST00000545954.5;ENST00000586826.1;ENST00000591713.5;ENST00000857843.1;ENST00000857844.1;ENST00000922774.1;ENST00000922775.1;ENST00000922776.1;ENST00000922777.1;ENST00000922778.1;ENST00000922779.1;ENST00000922780.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087058	chr17	44087463	44087503	CDS	ENSG00000108840.18	HDAC5	ENST00000225983.10;ENST00000336057.9;ENST00000586802.5;ENST00000682912.1;ENST00000715273.1;ENST00000864900.1;ENST00000864901.1;ENST00000864902.1;ENST00000864903.1;ENST00000864904.1;ENST00000864905.1;ENST00000864906.1;ENST00000864907.1;ENST00000864908.1;ENST00000864909.1;ENST00000864910.1;ENST00000864912.1;ENST00000864913.1;ENST00000864914.1;ENST00000864915.1;ENST00000864916.1;ENST00000864917.1;ENST00000864918.1;ENST00000864919.1;ENST00000864920.1;ENST00000864921.1;ENST00000864922.1;ENST00000864923.1;ENST00000864924.1;ENST00000864925.1;ENST00000925825.1;ENST00000925826.1;ENST00000925827.1;ENST00000925828.1;ENST00000925830.1;ENST00000925831.1;ENST00000968358.1;ENST00000968359.1;ENST00000968360.1;ENST00000968361.1;ENST00000968364.1;ENST00000968365.1;ENST00000968366.1;ENST00000968367.1;ENST00000968368.1;ENST00000968369.1;ENST00000968370.1;ENST00000968371.1;ENST00000968372.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087083	chr17	44320225	44320277	CDS	ENSG00000013306.17	SLC25A39	ENST00000225308.12;ENST00000377095.10;ENST00000537904.6;ENST00000586016.5;ENST00000590194.5;ENST00000903240.1;ENST00000903241.1;ENST00000903242.1;ENST00000903243.1;ENST00000903244.1;ENST00000903245.1;ENST00000903246.1;ENST00000903247.1;ENST00000903248.1;ENST00000903249.1;ENST00000903250.1;ENST00000903251.1;ENST00000903252.1;ENST00000903253.1;ENST00000903254.1;ENST00000903255.1;ENST00000903256.1;ENST00000903257.1;ENST00000903258.1;ENST00000903259.1;ENST00000903260.1;ENST00000903261.1;ENST00000903262.1;ENST00000903263.1;ENST00000903264.1;ENST00000903265.1;ENST00000903266.1;ENST00000903267.1;ENST00000903268.1;ENST00000926094.1;ENST00000926095.1;ENST00000926096.1;ENST00000926097.1;ENST00000926098.1;ENST00000955435.1;ENST00000955436.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087088	chr17	44349240	44349268	CDS	ENSG00000030582.20	GRN	ENST00000053867.8;ENST00000589265.5;ENST00000900926.1;ENST00000900927.1;ENST00000900928.1;ENST00000900929.1;ENST00000900930.1;ENST00000900931.1;ENST00000900932.1;ENST00000900933.1;ENST00000900934.1;ENST00000900935.1;ENST00000918283.1;ENST00000918284.1;ENST00000918285.1;ENST00000918286.1;ENST00000918287.1;ENST00000944505.1;ENST00000944506.1;ENST00000944507.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087141	chr17	44886667	44886759	CDS	ENSG00000108883.14	EFTUD2	ENST00000402521.7;ENST00000426333.7;ENST00000591382.5;ENST00000592576.5;ENST00000880573.1;ENST00000880574.1;ENST00000880575.1;ENST00000880576.1;ENST00000880577.1;ENST00000925102.1;ENST00000925103.1;ENST00000925104.1;ENST00000925105.1;ENST00000969863.1;ENST00000969864.1;ENST00000969865.1;ENST00000969866.1;ENST00000969867.1;ENST00000969868.1;ENST00000969869.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087164	chr17	45061398	45061461	CDS	ENSG00000136448.14	NMT1	ENST00000258960.7;ENST00000590310.2;ENST00000592782.5;ENST00000677949.1;ENST00000902321.1;ENST00000927701.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087168	chr17	45086513	45086653	CDS	ENSG00000136448.14	NMT1	ENST00000258960.7;ENST00000590310.2;ENST00000592654.3;ENST00000592782.5;ENST00000677949.1;ENST00000678938.1;ENST00000902321.1;ENST00000927701.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087174	chr17	45103052	45103106	CDS	ENSG00000136448.14	NMT1	ENST00000258960.7;ENST00000592654.3;ENST00000592782.5;ENST00000677949.1;ENST00000678938.1;ENST00000902321.1;ENST00000927701.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087272	chr17	46548753	46548785	CDS	ENSG00000238083.10	LRRC37A2	ENST00000576629.6;ENST00000705813.1;ENST00000706058.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087333	chr17	47585626	47585693	CDS	ENSG00000141279.19	NPEPPS	ENST00000322157.9;ENST00000530173.6;ENST00000532729.6;ENST00000677120.1;ENST00000677370.1;ENST00000922449.1;ENST00000972331.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087338	chr17	47619087	47619187	CDS	ENSG00000141279.19	NPEPPS	ENST00000322157.9;ENST00000530173.6;ENST00000677120.1;ENST00000677370.1;ENST00000922449.1;ENST00000972331.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087374	chr17	47973978	47974023	CDS	ENSG00000108465.16	CDK5RAP3	ENST00000338399.9;ENST00000536708.6;ENST00000894559.1;ENST00000894560.1;ENST00000930755.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087453	chr17	48852553	48852626	CDS	ENSG00000136436.17	CALCOCO2	ENST00000258947.8;ENST00000416445.6;ENST00000448105.7;ENST00000508679.5;ENST00000509507.5;ENST00000866560.1;ENST00000866561.1;ENST00000866564.1;ENST00000866566.1;ENST00000945215.1;ENST00000945216.1;ENST00000945217.1;ENST00000945218.1;ENST00000945220.1;ENST00000945221.1;ENST00000945222.1;ENST00000945223.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087543	chr17	49711547	49711594	CDS	ENSG00000121104.8	FAM117A	ENST00000240364.7;ENST00000513602.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087628	chr17	50719761	50719816	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6;ENST00000625349.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087634	chr17	50741132	50741180	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087636	chr17	50743740	50743811	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087637	chr17	50744651	50744656	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087638	chr17	50745770	50745979	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087639	chr17	50746540	50746610	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087640	chr17	50746642	50746699	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087642	chr17	50750518	50750633	CDS	ENSG00000108848.16	LUC7L3	ENST00000240304.5;ENST00000393227.6;ENST00000505658.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087659	chr17	50989795	50989863	CDS	ENSG00000008294.23	SPAG9	ENST00000262013.12;ENST00000357122.8;ENST00000505279.5;ENST00000510283.5;ENST00000855101.1;ENST00000855102.1;ENST00000855103.1;ENST00000855104.1;ENST00000855105.1;ENST00000855106.1;ENST00000855107.1;ENST00000855108.1;ENST00000855109.1;ENST00000855110.1;ENST00000933646.1;ENST00000933647.1;ENST00000948171.1;ENST00000948172.1;ENST00000948173.1;ENST00000948174.1;ENST00000948175.1;ENST00000948176.1;ENST00000948177.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087664	chr17	50996523	50996623	CDS	ENSG00000008294.23	SPAG9	ENST00000262013.12;ENST00000357122.8;ENST00000505279.5;ENST00000510283.5;ENST00000855101.1;ENST00000855102.1;ENST00000855103.1;ENST00000855104.1;ENST00000855105.1;ENST00000855106.1;ENST00000855107.1;ENST00000855108.1;ENST00000855109.1;ENST00000855110.1;ENST00000933646.1;ENST00000948171.1;ENST00000948172.1;ENST00000948173.1;ENST00000948174.1;ENST00000948175.1;ENST00000948176.1;ENST00000948177.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087671	chr17	51006084	51006119	CDS	ENSG00000008294.23	SPAG9	ENST00000262013.12;ENST00000357122.8;ENST00000505279.5;ENST00000510283.5;ENST00000855101.1;ENST00000855102.1;ENST00000855103.1;ENST00000855104.1;ENST00000855105.1;ENST00000855106.1;ENST00000855107.1;ENST00000855108.1;ENST00000855109.1;ENST00000855110.1;ENST00000933646.1;ENST00000933647.1;ENST00000948171.1;ENST00000948172.1;ENST00000948173.1;ENST00000948174.1;ENST00000948175.1;ENST00000948176.1;ENST00000948177.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087677	chr17	51020155	51020256	CDS	ENSG00000008294.23	SPAG9	ENST00000262013.12;ENST00000357122.8;ENST00000505279.5;ENST00000510283.5;ENST00000855101.1;ENST00000855102.1;ENST00000855103.1;ENST00000855104.1;ENST00000855105.1;ENST00000855106.1;ENST00000855107.1;ENST00000855108.1;ENST00000855109.1;ENST00000855110.1;ENST00000933646.1;ENST00000933647.1;ENST00000948171.1;ENST00000948172.1;ENST00000948173.1;ENST00000948174.1;ENST00000948175.1;ENST00000948176.1;ENST00000948177.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087708	chr17	51169935	51169973	CDS	ENSG00000011052.21	NME1-NME2	ENST00000393190.4;ENST00000393193.6;ENST00000503064.5;ENST00000512737.6;ENST00000513177.5;ENST00000514264.6;ENST00000555572.1;ENST00000861527.1;ENST00000861528.1;ENST00000861529.1;ENST00000926696.1;ENST00000926697.1;ENST00000926698.1;ENST00000926699.1;ENST00000926700.1;ENST00000926701.1;ENST00000926702.1;ENST00000926703.1;ENST00000926705.1;ENST00000926706.1;ENST00000926707.1;ENST00000941167.1;ENST00000941168.1;ENST00000941169.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087708	chr17	51169935	51169973	CDS	ENSG00000243678.13	NME2	ENST00000393190.4;ENST00000393193.6;ENST00000503064.5;ENST00000512737.6;ENST00000513177.5;ENST00000514264.6;ENST00000555572.1;ENST00000861527.1;ENST00000861528.1;ENST00000861529.1;ENST00000926696.1;ENST00000926697.1;ENST00000926698.1;ENST00000926699.1;ENST00000926700.1;ENST00000926701.1;ENST00000926702.1;ENST00000926703.1;ENST00000926705.1;ENST00000926706.1;ENST00000926707.1;ENST00000941167.1;ENST00000941168.1;ENST00000941169.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0087733	chr17	54915782	54915831	CDS	ENSG00000141198.17	TOM1L1	ENST00000348161.8;ENST00000445275.6;ENST00000536554.5;ENST00000570371.5;ENST00000572158.5;ENST00000572405.5;ENST00000575333.5;ENST00000575882.6;ENST00000851788.1;ENST00000851789.1;ENST00000851790.1;ENST00000851791.1;ENST00000851792.1;ENST00000851793.1;ENST00000851795.1;ENST00000851797.1;ENST00000940214.1;ENST00000964386.1;ENST00000964387.1;ENST00000964388.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0088004	chr17	59197539	59197575	CDS	ENSG00000068489.13	ENSG00000265303	ENST00000262293.9;ENST00000577660.1;ENST00000614081.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0088004	chr17	59197539	59197575	CDS	ENSG00000265303.1	PRR11	ENST00000262293.9;ENST00000577660.1;ENST00000614081.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0088028	chr17	59656015	59656028	CDS	ENSG00000141367.15	CLTC	ENST00000269122.8;ENST00000393043.5;ENST00000472651.6;ENST00000475458.3;ENST00000580081.2;ENST00000700707.1;ENST00000700709.1;ENST00000700711.1;ENST00000700712.1;ENST00000700713.1;ENST00000700714.2;ENST00000700715.2;ENST00000714180.1;ENST00000714182.1;ENST00000714241.1;ENST00000714242.1;ENST00000891780.1;ENST00000935242.1;ENST00000935243.1;ENST00000935244.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0088031	chr17	59661583	59661625	CDS	ENSG00000141367.15	CLTC	ENST00000269122.8;ENST00000393043.5;ENST00000472651.6;ENST00000475458.3;ENST00000580081.2;ENST00000700707.1;ENST00000700708.1;ENST00000700709.1;ENST00000700710.1;ENST00000700711.1;ENST00000700712.1;ENST00000700713.1;ENST00000700714.2;ENST00000700715.2;ENST00000714180.1;ENST00000714182.1;ENST00000714241.1;ENST00000714242.1;ENST00000891780.1;ENST00000891782.1;ENST00000935242.1;ENST00000935243.1;ENST00000935244.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0088051	chr17	59685069	59685167	CDS	ENSG00000141367.15	CLTC	ENST00000269122.8;ENST00000393043.5;ENST00000472651.6;ENST00000475458.3;ENST00000579456.5;ENST00000580081.2;ENST00000700707.1;ENST00000700708.1;ENST00000700709.1;ENST00000700710.1;ENST00000700711.1;ENST00000700712.1;ENST00000700713.1;ENST00000700714.2;ENST00000700715.2;ENST00000714180.1;ENST00000714182.1;ENST00000714241.1;ENST00000714242.1;ENST00000891782.1;ENST00000935242.1;ENST00000935243.1;ENST00000935244.1
