comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121124	chr16	28106196	28106215	CDS	ENSG00000169180.13	XPO6	ENST00000304658.10;ENST00000565698.5;ENST00000864044.1;ENST00000864045.1;ENST00000917809.1;ENST00000917810.1;ENST00000917811.1;ENST00000917812.1;ENST00000917813.1;ENST00000917814.1;ENST00000959279.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121125	chr16	28106382	28106397	CDS	ENSG00000169180.13	XPO6	ENST00000304658.10;ENST00000565698.5;ENST00000864044.1;ENST00000864045.1;ENST00000917809.1;ENST00000917810.1;ENST00000917811.1;ENST00000917812.1;ENST00000917813.1;ENST00000917814.1;ENST00000959279.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121160	chr16	28487661	28487678	CDS	ENSG00000188603.23	CLN3	ENST00000333496.14;ENST00000355477.10;ENST00000357857.14;ENST00000359984.12;ENST00000360019.8;ENST00000565316.6;ENST00000567963.6;ENST00000569430.7;ENST00000635887.1;ENST00000636147.2;ENST00000636228.1;ENST00000637100.1;ENST00000892258.1;ENST00000940182.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121160	chr16	28487661	28487678	CDS	ENSG00000261832.6	ENSG00000261832	ENST00000333496.14;ENST00000355477.10;ENST00000357857.14;ENST00000359984.12;ENST00000360019.8;ENST00000565316.6;ENST00000567963.6;ENST00000569430.7;ENST00000635887.1;ENST00000636147.2;ENST00000636228.1;ENST00000637100.1;ENST00000892258.1;ENST00000940182.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121170	chr16	28606083	28606130	CDS	ENSG00000196502.16	SULT1A1	ENST00000314752.12;ENST00000569554.5;ENST00000898553.1;ENST00000898554.1;ENST00000898555.1;ENST00000898556.1;ENST00000898557.1;ENST00000898558.1;ENST00000898559.1;ENST00000898560.1;ENST00000898561.1;ENST00000898562.1;ENST00000898563.1;ENST00000898564.1;ENST00000898565.1;ENST00000898566.1;ENST00000898567.1;ENST00000898568.1;ENST00000898569.1;ENST00000898570.1;ENST00000898571.1;ENST00000898572.1;ENST00000915946.1;ENST00000957339.1;ENST00000957340.1;ENST00000957341.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121185	chr16	28832213	28832223	CDS	ENSG00000168488.20	ATXN2L	ENST00000325215.10;ENST00000336783.9;ENST00000340394.12;ENST00000382686.8;ENST00000395547.6;ENST00000564304.5;ENST00000570200.5;ENST00000892823.1;ENST00000933178.1;ENST00000950635.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121187	chr16	28834664	28834669	CDS	ENSG00000168488.20	ATXN2L	ENST00000325215.10;ENST00000336783.9;ENST00000340394.12;ENST00000382686.8;ENST00000395547.6;ENST00000564304.5;ENST00000570200.5;ENST00000892823.1;ENST00000933178.1;ENST00000950635.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121188	chr16	28835951	28835964	CDS	ENSG00000168488.20	ATXN2L	ENST00000325215.10;ENST00000336783.9;ENST00000340394.12;ENST00000382686.8;ENST00000395547.6;ENST00000564304.5;ENST00000570200.5;ENST00000892823.1;ENST00000933178.1;ENST00000950635.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121195	chr16	28846246	28846263	CDS	ENSG00000178952.12	TUFM	ENST00000313511.8;ENST00000864057.1;ENST00000864058.1;ENST00000864059.1;ENST00000864060.1;ENST00000864061.1;ENST00000864062.1;ENST00000864063.1;ENST00000864064.1;ENST00000864065.1;ENST00000864066.1;ENST00000864067.1;ENST00000864068.1;ENST00000916488.1;ENST00000916489.1;ENST00000916490.1;ENST00000916491.1;ENST00000916492.1;ENST00000916493.1;ENST00000916494.1;ENST00000916495.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121201	chr16	28866920	28866949	CDS	ENSG00000178188.17	SH2B1	ENST00000322610.12;ENST00000337120.9;ENST00000359285.10;ENST00000395532.8;ENST00000618521.4;ENST00000684370.1;ENST00000707128.1;ENST00000893539.1;ENST00000942394.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121204	chr16	28869318	28869375	CDS	ENSG00000178188.17	SH2B1	ENST00000322610.12;ENST00000337120.9;ENST00000359285.10;ENST00000395532.8;ENST00000538342.5;ENST00000545570.5;ENST00000618521.4;ENST00000684370.1;ENST00000707128.1;ENST00000893539.1;ENST00000942394.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121206	chr16	28871784	28871805	CDS	ENSG00000178188.17	SH2B1	ENST00000322610.12;ENST00000337120.9;ENST00000359285.10;ENST00000395532.8;ENST00000538342.5;ENST00000545570.5;ENST00000618521.4;ENST00000684370.1;ENST00000707128.1;ENST00000893539.1;ENST00000942394.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121211	chr16	28878675	28878759	CDS	ENSG00000196296.15	ATP2A1	ENST00000357084.7;ENST00000395503.9;ENST00000971325.1;ENST00000971326.1;ENST00000971327.1;ENST00000971328.1;ENST00000971329.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121213	chr16	28898410	28898447	CDS	ENSG00000196296.15	ATP2A1	ENST00000357084.7;ENST00000395503.9;ENST00000536376.5;ENST00000971325.1;ENST00000971326.1;ENST00000971327.1;ENST00000971328.1;ENST00000971329.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121214	chr16	28902361	28902382	CDS	ENSG00000196296.15	ATP2A1	ENST00000357084.7;ENST00000395503.9;ENST00000536376.5;ENST00000971325.1;ENST00000971326.1;ENST00000971327.1;ENST00000971328.1;ENST00000971329.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121307	chr16	29694684	29694704	CDS	ENSG00000103485.20	QPRT	ENST00000395384.9;ENST00000449759.2;ENST00000562473.1;ENST00000907261.1;ENST00000907262.1;ENST00000907263.1;ENST00000907264.1;ENST00000907265.1;ENST00000907266.1;ENST00000907267.1;ENST00000907268.1;ENST00000907270.1;ENST00000907271.1;ENST00000907272.1;ENST00000907273.1;ENST00000907274.1;ENST00000907275.1;ENST00000907276.1;ENST00000933449.1;ENST00000933450.1;ENST00000943553.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121309	chr16	29697046	29697102	CDS	ENSG00000103485.20	QPRT	ENST00000395384.9;ENST00000449759.2;ENST00000562473.1;ENST00000907261.1;ENST00000907262.1;ENST00000907263.1;ENST00000907264.1;ENST00000907265.1;ENST00000907266.1;ENST00000907267.1;ENST00000907268.1;ENST00000907269.1;ENST00000907270.1;ENST00000907271.1;ENST00000907272.1;ENST00000907273.1;ENST00000907274.1;ENST00000907275.1;ENST00000907276.1;ENST00000933449.1;ENST00000933450.1;ENST00000943553.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121310	chr16	29697206	29697256	CDS	ENSG00000103485.20	QPRT	ENST00000395384.9;ENST00000449759.2;ENST00000562473.1;ENST00000907261.1;ENST00000907262.1;ENST00000907263.1;ENST00000907264.1;ENST00000907265.1;ENST00000907266.1;ENST00000907267.1;ENST00000907268.1;ENST00000907269.1;ENST00000907270.1;ENST00000907271.1;ENST00000907272.1;ENST00000907273.1;ENST00000907274.1;ENST00000907275.1;ENST00000907276.1;ENST00000933449.1;ENST00000933450.1;ENST00000943553.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121317	chr16	29806753	29806776	CDS	ENSG00000103495.15	MAZ	ENST00000219782.11;ENST00000322945.11;ENST00000562337.5;ENST00000563402.1;ENST00000566906.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121318	chr16	29807082	29807152	CDS	ENSG00000103495.15	MAZ	ENST00000219782.11;ENST00000322945.11;ENST00000545521.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121319	chr16	29807502	29807590	CDS	ENSG00000103495.15	MAZ	ENST00000219782.11;ENST00000322945.11;ENST00000545521.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121330	chr16	29862617	29862663	CDS	ENSG00000103502.15	CDIPT	ENST00000219789.11;ENST00000563415.1;ENST00000569956.5;ENST00000570016.5;ENST00000853345.1;ENST00000934102.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121332	chr16	29879914	29879957	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000346932.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876145.1;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000876149.1;ENST00000876150.1;ENST00000932930.1;ENST00000948744.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121333	chr16	29880039	29880053	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000346932.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876145.1;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000876149.1;ENST00000876150.1;ENST00000932930.1;ENST00000948744.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121334	chr16	29887721	29887793	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000346932.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876145.1;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000876149.1;ENST00000876150.1;ENST00000932930.1;ENST00000948744.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121335	chr16	29888675	29888691	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000346932.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876145.1;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000876149.1;ENST00000876150.1;ENST00000932930.1;ENST00000948744.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121336	chr16	29895277	29895367	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000932930.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121337	chr16	29895766	29895827	CDS	ENSG00000174938.16	SEZ6L2	ENST00000308713.9;ENST00000350527.7;ENST00000537485.5;ENST00000617533.5;ENST00000876146.1;ENST00000876147.1;ENST00000876148.1;ENST00000932930.1;ENST00000948745.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121355	chr16	29963273	29963304	CDS	ENSG00000149932.18	TMEM219	ENST00000279396.11;ENST00000414689.6;ENST00000561899.6;ENST00000566848.5;ENST00000892936.1;ENST00000892937.1;ENST00000892938.1;ENST00000892939.1;ENST00000892940.1;ENST00000892941.1;ENST00000892942.1;ENST00000892943.1;ENST00000892944.1;ENST00000892945.1;ENST00000892946.1;ENST00000892947.1;ENST00000933381.1;ENST00000933382.1;ENST00000933383.1;ENST00000933384.1;ENST00000958118.1;ENST00000958119.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121364	chr16	29983553	29983609	CDS	ENSG00000149930.19	TAOK2	ENST00000279394.7;ENST00000308893.9;ENST00000416441.2;ENST00000543033.5;ENST00000904630.1;ENST00000904631.1;ENST00000912380.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121373	chr16	30000782	30000827	CDS	ENSG00000169592.16	INO80E	ENST00000304516.11;ENST00000563197.6;ENST00000567254.5;ENST00000567705.5;ENST00000620599.4;ENST00000861522.1;ENST00000861523.1;ENST00000861524.1;ENST00000861525.1;ENST00000861526.1;ENST00000934710.1;ENST00000934711.1;ENST00000934712.1;ENST00000934713.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121402	chr16	30094831	30094898	CDS	ENSG00000090238.13	YPEL3	ENST00000398838.8;ENST00000398841.6;ENST00000562641.1;ENST00000563788.5;ENST00000566595.5;ENST00000904901.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121409	chr16	30194679	30194740	CDS	ENSG00000132207.20	SLX1A	ENST00000251303.11;ENST00000345535.9;ENST00000889733.1;ENST00000889734.1;ENST00000941762.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121417	chr16	30378686	30378717	CDS	ENSG00000180096.13	SEPTIN1	ENST00000321367.8;ENST00000652617.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121430	chr16	30659866	30659881	CDS	ENSG00000156860.16	FBRS	ENST00000356166.11
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121431	chr16	30661179	30661201	CDS	ENSG00000156860.16	FBRS	ENST00000356166.11
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121453	chr16	30724925	30724937	CDS	ENSG00000080603.18	ENSG00000282034	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121453	chr16	30724925	30724937	CDS	ENSG00000282034.2	SRCAP	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121455	chr16	30729567	30729601	CDS	ENSG00000080603.18	ENSG00000282034	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121455	chr16	30729567	30729601	CDS	ENSG00000282034.2	SRCAP	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121456	chr16	30737126	30737169	CDS	ENSG00000080603.18	ENSG00000282034	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121456	chr16	30737126	30737169	CDS	ENSG00000282034.2	SRCAP	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121457	chr16	30737415	30737446	CDS	ENSG00000080603.18	ENSG00000282034	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121457	chr16	30737415	30737446	CDS	ENSG00000282034.2	SRCAP	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121458	chr16	30737976	30738059	CDS	ENSG00000080603.18	ENSG00000282034	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121458	chr16	30737976	30738059	CDS	ENSG00000282034.2	SRCAP	ENST00000262518.9;ENST00000380361.7;ENST00000411466.7;ENST00000706321.1;ENST00000931587.1;ENST00000931588.1;ENST00000931589.1;ENST00000931590.1;ENST00000931591.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121478	chr16	30930316	30930359	CDS	ENSG00000099364.18	FBXL19	ENST00000338343.10;ENST00000471231.6;ENST00000562319.7;ENST00000565690.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121489	chr16	30964691	30964706	CDS	ENSG00000099381.20	SETD1A	ENST00000262519.14;ENST00000684162.1;ENST00000710314.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121490	chr16	30965910	30965949	CDS	ENSG00000099381.20	SETD1A	ENST00000262519.14;ENST00000684162.1;ENST00000710314.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121497	chr16	30983887	30983914	CDS	ENSG00000099381.20	SETD1A	ENST00000262519.14;ENST00000684162.1;ENST00000710314.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121498	chr16	30987775	30987807	CDS	ENSG00000099377.15	HSD3B7	ENST00000262520.10;ENST00000297679.10;ENST00000867900.1;ENST00000867901.1;ENST00000867902.1;ENST00000867903.1;ENST00000867904.1;ENST00000867905.1;ENST00000867906.1;ENST00000867907.1;ENST00000867908.1;ENST00000867909.1;ENST00000867910.1;ENST00000867911.1;ENST00000867912.1;ENST00000867913.1;ENST00000867914.1;ENST00000867915.1;ENST00000930187.1;ENST00000949918.1;ENST00000949919.1;ENST00000949920.1;ENST00000949921.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121526	chr16	31094556	31094591	CDS	ENSG00000167397.16	ENSG00000255439	ENST00000300851.10;ENST00000319788.11;ENST00000354895.4;ENST00000394975.3;ENST00000529564.1;ENST00000879179.1;ENST00000879180.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121526	chr16	31094556	31094591	CDS	ENSG00000255439.6	VKORC1	ENST00000300851.10;ENST00000319788.11;ENST00000354895.4;ENST00000394975.3;ENST00000529564.1;ENST00000879179.1;ENST00000879180.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121528	chr16	31110759	31110821	CDS	ENSG00000103507.15	BCKDK	ENST00000219794.11;ENST00000287507.7;ENST00000394950.7;ENST00000394951.5;ENST00000859428.1;ENST00000859429.1;ENST00000859430.1;ENST00000859431.1;ENST00000859432.1;ENST00000859433.1;ENST00000859434.1;ENST00000859435.1;ENST00000859436.1;ENST00000859437.1;ENST00000913319.1;ENST00000950482.1;ENST00000950483.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121538	chr16	31133327	31133378	CDS	ENSG00000052344.17	PRSS8	ENST00000317508.11;ENST00000568261.5;ENST00000964168.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0121576	chr16	31713437	31713484	CDS	ENSG00000197302.12	KRBOX5	ENST00000398696.3;ENST00000539915.5;ENST00000932492.1;ENST00000969943.1
